السنة,السنة ميلادي,المنطقة الإدارية,الإدارة العامة بمنطقة/محافظة,إدارة التعليم,المرحلة ,السلطة,مكتب التعليم,جنس المدرسة, جملة سعودي,جملة غير سعودي, جملة طلاب
1446,2025,عسير,عسير,إدارة التعليم بمحافظة محايل عسير,المرحلة الثانوية,حكومي,مكتب التعليم بالمجاردة,بنات,2619,65,2684
1446,2025,عسير,عسير,إدارة التعليم بمحافظة محايل عسير,المرحلة الثانوية,حكومي,مكتب التعليم بالمجاردة,بنين,2729,57,2786
1446,2025,عسير,عسير,إدارة التعليم بمحافظة محايل عسير,المرحلة الثانوية,حكومي,مكتب التعليم بقنا,بنات,1932,15,1947
1446,2025,عسير,عسير,إدارة التعليم بمحافظة محايل عسير,المرحلة الثانوية,حكومي,مكتب التعليم بقنا,بنين,2046,23,2069
1446,2025,عسير,عسير,إدارة التعليم بمحافظة محايل عسير,المرحلة الثانوية,حكومي,مكتب التعليم بمحايل,بنات,4195,150,4345
1446,2025,عسير,عسير,إدارة التعليم بمحافظة محايل عسير,المرحلة الثانوية,حكومي,مكتب التعليم بمحايل,بنين,4250,215,4465
1446,2025,عسير,عسير,إدارة التعليم بمحافظة محايل عسير,المرحلة المتوسطة,حكومي,مكتب التعليم بالبرك,بنات,1431,19,1450
1446,2025,عسير,عسير,إدارة التعليم بمحافظة محايل عسير,المرحلة المتوسطة,حكومي,مكتب التعليم بالبرك,بنين,1588,16,1604
1446,2025,عسير,عسير,إدارة التعليم بمحافظة محايل عسير,المرحلة المتوسطة,حكومي,مكتب التعليم بالمجاردة,بنات,2537,66,2603
1446,2025,عسير,عسير,إدارة التعليم بمحافظة محايل عسير,المرحلة المتوسطة,حكومي,مكتب التعليم بالمجاردة,بنين,2652,79,2731
1446,2025,عسير,عسير,إدارة التعليم بمحافظة محايل عسير,المرحلة المتوسطة,حكومي,مكتب التعليم بقنا,بنات,1923,28,1951
1446,2025,عسير,عسير,إدارة التعليم بمحافظة محايل عسير,المرحلة المتوسطة,حكومي,مكتب التعليم بقنا,بنين,2019,31,2050
1446,2025,عسير,عسير,إدارة التعليم بمحافظة محايل عسير,المرحلة المتوسطة,حكومي,مكتب التعليم بمحايل,بنات,4319,239,4558
1446,2025,عسير,عسير,إدارة التعليم بمحافظة محايل عسير,المرحلة المتوسطة,حكومي,مكتب التعليم بمحايل,بنين,4462,243,4705
1446,2025,عسير,عسير,إدارة التعليم بمحافظة محايل عسير,المرحلة المتوسطة,عالمي وأجنبي,مكتب التعليم بمحايل,بنات,13,10,23
1446,2025,عسير,عسير,إدارة التعليم بمحافظة محايل عسير,المرحلة المتوسطة,عالمي وأجنبي,مكتب التعليم بمحايل,بنين,12,16,28
1446,2025,عسير,عسير,إدارة التعليم بمحافظة محايل عسير,رياض الأطفال,أهلي,مكتب التعليم بالبرك,بنات,20,3,23
1446,2025,عسير,عسير,إدارة التعليم بمحافظة محايل عسير,رياض الأطفال,أهلي,مكتب التعليم بالمجاردة,بنات,86,11,97
1446,2025,عسير,عسير,إدارة التعليم بمحافظة محايل عسير,رياض الأطفال,أهلي,مكتب التعليم بمحايل,بنات,254,20,274
1446,2025,عسير,عسير,إدارة التعليم بمحافظة محايل عسير,رياض الأطفال,حكومي,مكتب التعليم بالبرك,بنات,485,0,485
1446,2025,عسير,عسير,إدارة التعليم بمحافظة محايل عسير,رياض الأطفال,حكومي,مكتب التعليم بالمجاردة,بنات,1226,3,1229
1446,2025,عسير,عسير,إدارة التعليم بمحافظة محايل عسير,رياض الأطفال,حكومي,مكتب التعليم بقنا,بنات,919,0,919
1446,2025,عسير,عسير,إدارة التعليم بمحافظة محايل عسير,رياض الأطفال,حكومي,مكتب التعليم بمحايل,بنات,1959,1,1960
1446,2025,عسير,عسير,إدارة التعليم بمحافظة محايل عسير,رياض الأطفال,عالمي وأجنبي,مكتب التعليم بمحايل,بنات,35,8,43
1446,2025,عسير,عسير,الإدارة العامة للتعليم بمنطقة عسير,المرحلة الإبتدائية,أهلي,مكتب التعليم بأحد رفيدة,بنات,162,0,162
1446,2025,عسير,عسير,الإدارة العامة للتعليم بمنطقة عسير,المرحلة الإبتدائية,أهلي,مكتب التعليم بجنوب أبها,بنات,963,45,1008
1446,2025,عسير,عسير,الإدارة العامة للتعليم بمنطقة عسير,المرحلة الإبتدائية,أهلي,مكتب التعليم بجنوب أبها,بنين,1136,53,1189
1446,2025,عسير,عسير,الإدارة العامة للتعليم بمنطقة عسير,المرحلة الإبتدائية,أهلي,مكتب التعليم بجنوب خميس مشيط,بنات,867,54,921
1446,2025,عسير,عسير,الإدارة العامة للتعليم بمنطقة عسير,المرحلة الإبتدائية,أهلي,مكتب التعليم بجنوب خميس مشيط,بنين,1376,59,1435
1446,2025,عسير,عسير,الإدارة العامة للتعليم بمنطقة عسير,المرحلة الإبتدائية,أهلي,مكتب التعليم بشمال أبها,بنات,442,21,463
1446,2025,عسير,عسير,الإدارة العامة للتعليم بمنطقة عسير,المرحلة الإبتدائية,أهلي,مكتب التعليم بشمال أبها,بنين,199,4,203
1446,2025,عسير,عسير,الإدارة العامة للتعليم بمنطقة عسير,المرحلة الإبتدائية,أهلي,مكتب التعليم بشمال خميس مشيط,بنات,1031,79,1110
1446,2025,عسير,عسير,الإدارة العامة للتعليم بمنطقة عسير,المرحلة الإبتدائية,أهلي,مكتب التعليم بشمال خميس مشيط,بنين,811,28,839
1446,2025,عسير,عسير,الإدارة العامة للتعليم بمنطقة عسير,المرحلة الإبتدائية,حكومي,مكتب التعليم بأحد رفيدة,بنات,9785,579,10364
1446,2025,عسير,عسير,الإدارة العامة للتعليم بمنطقة عسير,المرحلة الإبتدائية,حكومي,مكتب التعليم بأحد رفيدة,بنين,6725,462,7187
1446,2025,عسير,عسير,الإدارة العامة للتعليم بمنطقة عسير,المرحلة الإبتدائية,حكومي,مكتب التعليم بجنوب أبها,بنات,12105,1842,13947
1446,2025,عسير,عسير,الإدارة العامة للتعليم بمنطقة عسير,المرحلة الإبتدائية,حكومي,مكتب التعليم بجنوب أبها,بنين,7234,1246,8480
1446,2025,عسير,عسير,الإدارة العامة للتعليم بمنطقة عسير,المرحلة الإبتدائية,حكومي,مكتب التعليم بجنوب خميس مشيط,بنات,22762,3893,26655
1446,2025,عسير,عسير,الإدارة العامة للتعليم بمنطقة عسير,المرحلة الإبتدائية,حكومي,مكتب التعليم بجنوب خميس مشيط,بنين,12709,2318,15027
1446,2025,عسير,عسير,الإدارة العامة للتعليم بمنطقة عسير,المرحلة الإبتدائية,حكومي,مكتب التعليم بشمال أبها,بنات,10597,823,11420
1446,2025,عسير,عسير,الإدارة العامة للتعليم بمنطقة عسير,المرحلة الإبتدائية,حكومي,مكتب التعليم بشمال أبها,بنين,5403,403,5806
1446,2025,عسير,عسير,الإدارة العامة للتعليم بمنطقة عسير,المرحلة الإبتدائية,حكومي,مكتب التعليم بشمال خميس مشيط,بنات,13847,1590,15437
1446,2025,عسير,عسير,الإدارة العامة للتعليم بمنطقة عسير,المرحلة الإبتدائية,حكومي,مكتب التعليم بشمال خميس مشيط,بنين,9385,971,10356
1446,2025,عسير,عسير,الإدارة العامة للتعليم بمنطقة عسير,المرحلة الإبتدائية,حكومي,مكتب التعليم بطريب والعرين,بنات,2168,89,2257
1446,2025,عسير,عسير,الإدارة العامة للتعليم بمنطقة عسير,المرحلة الإبتدائية,حكومي,مكتب التعليم بطريب والعرين,بنين,1273,41,1314
1446,2025,عسير,عسير,الإدارة العامة للتعليم بمنطقة عسير,المرحلة الإبتدائية,عالمي وأجنبي,مكتب التعليم بجنوب أبها,بنات,637,299,936
1446,2025,عسير,عسير,الإدارة العامة للتعليم بمنطقة عسير,المرحلة الإبتدائية,عالمي وأجنبي,مكتب التعليم بجنوب أبها,بنين,290,160,450
1446,2025,عسير,عسير,الإدارة العامة للتعليم بمنطقة عسير,المرحلة الإبتدائية,عالمي وأجنبي,مكتب التعليم بجنوب خميس مشيط,بنات,812,1202,2014
1446,2025,عسير,عسير,الإدارة العامة للتعليم بمنطقة عسير,المرحلة الإبتدائية,عالمي وأجنبي,مكتب التعليم بجنوب خميس مشيط,بنين,294,540,834
1446,2025,عسير,عسير,الإدارة العامة للتعليم بمنطقة عسير,المرحلة الإبتدائية,عالمي وأجنبي,مكتب التعليم بشمال خميس مشيط,بنات,157,482,639
1446,2025,عسير,عسير,الإدارة العامة للتعليم بمنطقة عسير,المرحلة الإبتدائية,عالمي وأجنبي,مكتب التعليم بشمال خميس مشيط,بنين,8,259,267
1446,2025,عسير,عسير,الإدارة العامة للتعليم بمنطقة عسير,المرحلة الثانوية,أهلي,مكتب التعليم بجنوب أبها,بنات,350,26,376
1446,2025,عسير,عسير,الإدارة العامة للتعليم بمنطقة عسير,المرحلة الثانوية,أهلي,مكتب التعليم بجنوب أبها,بنين,748,97,845
1446,2025,عسير,عسير,الإدارة العامة للتعليم بمنطقة عسير,المرحلة الثانوية,أهلي,مكتب التعليم بجنوب خميس مشيط,بنات,678,151,829
1446,2025,عسير,عسير,الإدارة العامة للتعليم بمنطقة عسير,المرحلة الثانوية,أهلي,مكتب التعليم بجنوب خميس مشيط,بنين,1718,222,1940
1446,2025,عسير,عسير,الإدارة العامة للتعليم بمنطقة عسير,المرحلة الثانوية,أهلي,مكتب التعليم بشمال أبها,بنات,400,65,465
1446,2025,عسير,عسير,الإدارة العامة للتعليم بمنطقة عسير,المرحلة الثانوية,أهلي,مكتب التعليم بشمال أبها,بنين,341,7,348
1446,2025,عسير,عسير,الإدارة العامة للتعليم بمنطقة عسير,المرحلة الثانوية,أهلي,مكتب التعليم بشمال خميس مشيط,بنات,274,33,307
1446,2025,عسير,عسير,الإدارة العامة للتعليم بمنطقة عسير,المرحلة الثانوية,أهلي,مكتب التعليم بشمال خميس مشيط,بنين,814,23,837
1446,2025,عسير,عسير,الإدارة العامة للتعليم بمنطقة عسير,المرحلة الثانوية,حكومي,مكتب التعليم بأحد رفيدة,بنات,3957,143,4100
1446,2025,عسير,عسير,الإدارة العامة للتعليم بمنطقة عسير,المرحلة الثانوية,حكومي,مكتب التعليم بأحد رفيدة,بنين,3570,149,3719
1446,2025,عسير,عسير,الإدارة العامة للتعليم بمنطقة عسير,المرحلة الثانوية,حكومي,مكتب التعليم بجنوب أبها,بنات,4010,525,4535
1446,2025,عسير,عسير,الإدارة العامة للتعليم بمنطقة عسير,المرحلة الثانوية,حكومي,مكتب التعليم بجنوب أبها,بنين,5115,556,5671
1446,2025,عسير,عسير,الإدارة العامة للتعليم بمنطقة عسير,المرحلة الثانوية,حكومي,مكتب التعليم بجنوب خميس مشيط,بنات,9579,935,10514
1446,2025,عسير,عسير,الإدارة العامة للتعليم بمنطقة عسير,المرحلة الثانوية,حكومي,مكتب التعليم بجنوب خميس مشيط,بنين,7952,943,8895
1446,2025,عسير,عسير,الإدارة العامة للتعليم بمنطقة عسير,المرحلة الثانوية,حكومي,مكتب التعليم بشمال أبها,بنات,5038,232,5270
1446,2025,عسير,عسير,الإدارة العامة للتعليم بمنطقة عسير,المرحلة الثانوية,حكومي,مكتب التعليم بشمال أبها,بنين,3242,163,3405
1446,2025,عسير,عسير,الإدارة العامة للتعليم بمنطقة عسير,المرحلة الثانوية,حكومي,مكتب التعليم بشمال خميس مشيط,بنات,4453,379,4832
1446,2025,عسير,عسير,الإدارة العامة للتعليم بمنطقة عسير,المرحلة الثانوية,حكومي,مكتب التعليم بشمال خميس مشيط,بنين,4083,441,4524
1446,2025,عسير,عسير,الإدارة العامة للتعليم بمنطقة عسير,المرحلة الثانوية,حكومي,مكتب التعليم بطريب والعرين,بنات,857,19,876
1446,2025,عسير,عسير,الإدارة العامة للتعليم بمنطقة عسير,المرحلة الثانوية,حكومي,مكتب التعليم بطريب والعرين,بنين,724,11,735
1446,2025,عسير,عسير,الإدارة العامة للتعليم بمنطقة عسير,المرحلة الثانوية,عالمي وأجنبي,مكتب التعليم بجنوب أبها,بنات,49,35,84
1446,2025,عسير,عسير,الإدارة العامة للتعليم بمنطقة عسير,المرحلة الثانوية,عالمي وأجنبي,مكتب التعليم بجنوب أبها,بنين,44,31,75
1446,2025,عسير,عسير,الإدارة العامة للتعليم بمنطقة عسير,المرحلة الثانوية,عالمي وأجنبي,مكتب التعليم بجنوب خميس مشيط,بنات,31,178,209
1446,2025,عسير,عسير,الإدارة العامة للتعليم بمنطقة عسير,المرحلة الثانوية,عالمي وأجنبي,مكتب التعليم بجنوب خميس مشيط,بنين,38,131,169
1446,2025,عسير,عسير,الإدارة العامة للتعليم بمنطقة عسير,المرحلة الثانوية,عالمي وأجنبي,مكتب التعليم بشمال خميس مشيط,بنات,1,0,1
1446,2025,عسير,عسير,الإدارة العامة للتعليم بمنطقة عسير,المرحلة الثانوية,عالمي وأجنبي,مكتب التعليم بشمال خميس مشيط,بنين,0,47,47
1446,2025,عسير,عسير,الإدارة العامة للتعليم بمنطقة عسير,المرحلة المتوسطة,أهلي,مكتب التعليم بجنوب أبها,بنات,242,6,248
1446,2025,عسير,عسير,الإدارة العامة للتعليم بمنطقة عسير,المرحلة المتوسطة,أهلي,مكتب التعليم بجنوب أبها,بنين,622,20,642
1446,2025,عسير,عسير,الإدارة العامة للتعليم بمنطقة عسير,المرحلة المتوسطة,أهلي,مكتب التعليم بجنوب خميس مشيط,بنات,334,20,354
1446,2025,عسير,عسير,الإدارة العامة للتعليم بمنطقة عسير,المرحلة المتوسطة,أهلي,مكتب التعليم بجنوب خميس مشيط,بنين,893,22,915
1446,2025,عسير,عسير,الإدارة العامة للتعليم بمنطقة عسير,المرحلة المتوسطة,أهلي,مكتب التعليم بشمال أبها,بنات,120,3,123
1446,2025,عسير,عسير,الإدارة العامة للتعليم بمنطقة عسير,المرحلة المتوسطة,أهلي,مكتب التعليم بشمال أبها,بنين,227,5,232
1446,2025,عسير,عسير,الإدارة العامة للتعليم بمنطقة عسير,المرحلة المتوسطة,أهلي,مكتب التعليم بشمال خميس مشيط,بنات,154,4,158
1446,2025,عسير,عسير,الإدارة العامة للتعليم بمنطقة عسير,المرحلة المتوسطة,أهلي,مكتب التعليم بشمال خميس مشيط,بنين,607,14,621
1446,2025,عسير,عسير,الإدارة العامة للتعليم بمنطقة عسير,المرحلة المتوسطة,حكومي,مكتب التعليم بأحد رفيدة,بنات,4079,180,4259
1446,2025,عسير,عسير,الإدارة العامة للتعليم بمنطقة عسير,المرحلة المتوسطة,حكومي,مكتب التعليم بأحد رفيدة,بنين,4094,185,4279
1446,2025,عسير,عسير,الإدارة العامة للتعليم بمنطقة عسير,المرحلة المتوسطة,حكومي,مكتب التعليم بجنوب أبها,بنات,5194,622,5816
1446,2025,عسير,عسير,الإدارة العامة للتعليم بمنطقة عسير,المرحلة المتوسطة,حكومي,مكتب التعليم بجنوب أبها,بنين,5518,710,6228
1446,2025,عسير,عسير,الإدارة العامة للتعليم بمنطقة عسير,المرحلة المتوسطة,حكومي,مكتب التعليم بجنوب خميس مشيط,بنات,9363,1019,10382
1446,2025,عسير,عسير,الإدارة العامة للتعليم بمنطقة عسير,المرحلة المتوسطة,حكومي,مكتب التعليم بجنوب خميس مشيط,بنين,9477,1166,10643
1446,2025,عسير,عسير,الإدارة العامة للتعليم بمنطقة عسير,المرحلة المتوسطة,حكومي,مكتب التعليم بشمال أبها,بنات,4168,178,4346
1446,2025,عسير,عسير,الإدارة العامة للتعليم بمنطقة عسير,المرحلة المتوسطة,حكومي,مكتب التعليم بشمال أبها,بنين,3727,181,3908
1446,2025,عسير,عسير,الإدارة العامة للتعليم بمنطقة عسير,المرحلة المتوسطة,حكومي,مكتب التعليم بشمال خميس مشيط,بنات,5439,451,5890
1446,2025,عسير,عسير,الإدارة العامة للتعليم بمنطقة عسير,المرحلة المتوسطة,حكومي,مكتب التعليم بشمال خميس مشيط,بنين,4953,490,5443
1446,2025,عسير,عسير,الإدارة العامة للتعليم بمنطقة عسير,المرحلة المتوسطة,حكومي,مكتب التعليم بطريب والعرين,بنات,886,13,899
1446,2025,عسير,عسير,الإدارة العامة للتعليم بمنطقة عسير,المرحلة المتوسطة,حكومي,مكتب التعليم بطريب والعرين,بنين,869,23,892
1446,2025,عسير,عسير,الإدارة العامة للتعليم بمنطقة عسير,المرحلة المتوسطة,عالمي وأجنبي,مكتب التعليم بجنوب أبها,بنات,105,45,150
1446,2025,عسير,عسير,الإدارة العامة للتعليم بمنطقة عسير,المرحلة المتوسطة,عالمي وأجنبي,مكتب التعليم بجنوب أبها,بنين,116,102,218
1446,2025,عسير,عسير,الإدارة العامة للتعليم بمنطقة عسير,المرحلة المتوسطة,عالمي وأجنبي,مكتب التعليم بجنوب خميس مشيط,بنات,108,338,446
1446,2025,عسير,عسير,الإدارة العامة للتعليم بمنطقة عسير,المرحلة المتوسطة,عالمي وأجنبي,مكتب التعليم بجنوب خميس مشيط,بنين,119,297,416
1446,2025,عسير,عسير,الإدارة العامة للتعليم بمنطقة عسير,المرحلة المتوسطة,عالمي وأجنبي,مكتب التعليم بشمال خميس مشيط,بنات,15,63,78
1446,2025,عسير,عسير,الإدارة العامة للتعليم بمنطقة عسير,المرحلة المتوسطة,عالمي وأجنبي,مكتب التعليم بشمال خميس مشيط,بنين,3,141,144
1446,2025,عسير,عسير,الإدارة العامة للتعليم بمنطقة عسير,رياض الأطفال,أهلي,مكتب التعليم بأحد رفيدة,بنات,383,5,388
1446,2025,عسير,عسير,الإدارة العامة للتعليم بمنطقة عسير,رياض الأطفال,أهلي,مكتب التعليم بجنوب أبها,بنات,845,38,883
1446,2025,عسير,عسير,الإدارة العامة للتعليم بمنطقة عسير,رياض الأطفال,أهلي,مكتب التعليم بجنوب خميس مشيط,بنات,773,17,790
1446,2025,عسير,عسير,الإدارة العامة للتعليم بمنطقة عسير,رياض الأطفال,أهلي,مكتب التعليم بشمال أبها,بنات,200,3,203
1446,2025,عسير,عسير,الإدارة العامة للتعليم بمنطقة عسير,رياض الأطفال,أهلي,مكتب التعليم بشمال خميس مشيط,بنات,435,20,455
1446,2025,عسير,عسير,الإدارة العامة للتعليم بمنطقة عسير,رياض الأطفال,حكومي,مكتب التعليم بأحد رفيدة,بنات,1314,3,1317
1446,2025,عسير,عسير,الإدارة العامة للتعليم بمنطقة عسير,رياض الأطفال,حكومي,مكتب التعليم بجنوب أبها,بنات,2463,16,2479
1446,2025,عسير,عسير,الإدارة العامة للتعليم بمنطقة عسير,رياض الأطفال,حكومي,مكتب التعليم بجنوب خميس مشيط,بنات,3634,13,3647
1446,2025,عسير,عسير,الإدارة العامة للتعليم بمنطقة عسير,رياض الأطفال,حكومي,مكتب التعليم بشمال أبها,بنات,1877,1,1878
1446,2025,عسير,عسير,الإدارة العامة للتعليم بمنطقة عسير,رياض الأطفال,حكومي,مكتب التعليم بشمال خميس مشيط,بنات,2110,11,2121
1446,2025,عسير,عسير,الإدارة العامة للتعليم بمنطقة عسير,رياض الأطفال,حكومي,مكتب التعليم بطريب والعرين,بنات,405,0,405
1446,2025,عسير,عسير,الإدارة العامة للتعليم بمنطقة عسير,رياض الأطفال,عالمي وأجنبي,مكتب التعليم بجنوب أبها,بنات,247,87,334
1446,2025,عسير,عسير,الإدارة العامة للتعليم بمنطقة عسير,رياض الأطفال,عالمي وأجنبي,مكتب التعليم بجنوب خميس مشيط,بنات,330,432,762
1446,2025,عسير,عسير,الإدارة العامة للتعليم بمنطقة عسير,رياض الأطفال,عالمي وأجنبي,مكتب التعليم بشمال خميس مشيط,بنات,75,130,205
1446,2025,مكة المكرمة,الطائف,الإدارة العامة للتعليم بمحافظة الطائف,المرحلة الإبتدائية,أهلي,مكتب التعليم بالخرمة,بنات,134,4,138
1446,2025,مكة المكرمة,الطائف,الإدارة العامة للتعليم بمحافظة الطائف,المرحلة الإبتدائية,أهلي,مكتب التعليم بالخرمة,بنين,128,5,133
1446,2025,مكة المكرمة,الطائف,الإدارة العامة للتعليم بمحافظة الطائف,المرحلة الإبتدائية,أهلي,مكتب التعليم بتربة,بنين,325,11,336
1446,2025,مكة المكرمة,الطائف,الإدارة العامة للتعليم بمحافظة الطائف,المرحلة الإبتدائية,أهلي,مكتب التعليم بجنوب الطائف,بنات,54,2,56
1446,2025,مكة المكرمة,الطائف,الإدارة العامة للتعليم بمحافظة الطائف,المرحلة الإبتدائية,أهلي,مكتب التعليم بجنوب الطائف,بنين,633,15,648
1446,2025,مكة المكرمة,الطائف,الإدارة العامة للتعليم بمحافظة الطائف,المرحلة الإبتدائية,أهلي,مكتب التعليم برنية,بنات,56,0,56
1446,2025,مكة المكرمة,الطائف,الإدارة العامة للتعليم بمحافظة الطائف,المرحلة الإبتدائية,أهلي,مكتب التعليم برنية,بنين,143,1,144
1446,2025,مكة المكرمة,الطائف,الإدارة العامة للتعليم بمحافظة الطائف,المرحلة الإبتدائية,أهلي,مكتب التعليم بشرق الطائف,بنات,1009,43,1052
1446,2025,مكة المكرمة,الطائف,الإدارة العامة للتعليم بمحافظة الطائف,المرحلة الإبتدائية,أهلي,مكتب التعليم بشرق الطائف,بنين,828,45,873
1446,2025,مكة المكرمة,الطائف,الإدارة العامة للتعليم بمحافظة الطائف,المرحلة الإبتدائية,أهلي,مكتب التعليم بشمال الطائف,بنات,323,12,335
1446,2025,مكة المكرمة,الطائف,الإدارة العامة للتعليم بمحافظة الطائف,المرحلة الإبتدائية,أهلي,مكتب التعليم بشمال الطائف,بنين,950,21,971
1446,2025,مكة المكرمة,الطائف,الإدارة العامة للتعليم بمحافظة الطائف,المرحلة الإبتدائية,أهلي,مكتب التعليم بغرب الطائف,بنات,1159,60,1219
1446,2025,مكة المكرمة,الطائف,الإدارة العامة للتعليم بمحافظة الطائف,المرحلة الإبتدائية,أهلي,مكتب التعليم بغرب الطائف,بنين,1293,77,1370
1446,2025,مكة المكرمة,الطائف,الإدارة العامة للتعليم بمحافظة الطائف,المرحلة الإبتدائية,حكومي,مكتب التعليم بالخرمة,بنات,3177,156,3333
1446,2025,مكة المكرمة,الطائف,الإدارة العامة للتعليم بمحافظة الطائف,المرحلة الإبتدائية,حكومي,مكتب التعليم بالخرمة,بنين,1316,78,1394
1446,2025,مكة المكرمة,الطائف,الإدارة العامة للتعليم بمحافظة الطائف,المرحلة الإبتدائية,حكومي,مكتب التعليم بالمويه,بنات,2854,120,2974
1446,2025,مكة المكرمة,الطائف,الإدارة العامة للتعليم بمحافظة الطائف,المرحلة الإبتدائية,حكومي,مكتب التعليم بالمويه,بنين,1162,28,1190
1446,2025,مكة المكرمة,الطائف,الإدارة العامة للتعليم بمحافظة الطائف,المرحلة الإبتدائية,حكومي,مكتب التعليم بتربة,بنات,3323,283,3606
1446,2025,مكة المكرمة,الطائف,الإدارة العامة للتعليم بمحافظة الطائف,المرحلة الإبتدائية,حكومي,مكتب التعليم بتربة,بنين,1361,85,1446
1446,2025,مكة المكرمة,الطائف,الإدارة العامة للتعليم بمحافظة الطائف,المرحلة الإبتدائية,حكومي,مكتب التعليم بجنوب الطائف,بنات,9761,1711,11472
1446,2025,مكة المكرمة,الطائف,الإدارة العامة للتعليم بمحافظة الطائف,المرحلة الإبتدائية,حكومي,مكتب التعليم بجنوب الطائف,بنين,4310,687,4997
1446,2025,مكة المكرمة,الطائف,الإدارة العامة للتعليم بمحافظة الطائف,المرحلة الإبتدائية,حكومي,مكتب التعليم برنية,بنات,3865,219,4084
1446,2025,مكة المكرمة,الطائف,الإدارة العامة للتعليم بمحافظة الطائف,المرحلة الإبتدائية,حكومي,مكتب التعليم برنية,بنين,1665,96,1761
1446,2025,مكة المكرمة,الطائف,الإدارة العامة للتعليم بمحافظة الطائف,المرحلة الإبتدائية,حكومي,مكتب التعليم بشرق الطائف,بنات,18341,3566,21907
1446,2025,مكة المكرمة,الطائف,الإدارة العامة للتعليم بمحافظة الطائف,المرحلة الإبتدائية,حكومي,مكتب التعليم بشرق الطائف,بنين,7651,1635,9286
1446,2025,مكة المكرمة,الطائف,الإدارة العامة للتعليم بمحافظة الطائف,المرحلة الإبتدائية,حكومي,مكتب التعليم بشمال الطائف,بنات,17215,1314,18529
1446,2025,مكة المكرمة,الطائف,الإدارة العامة للتعليم بمحافظة الطائف,المرحلة الإبتدائية,حكومي,مكتب التعليم بشمال الطائف,بنين,7351,674,8025
1446,2025,مكة المكرمة,الطائف,الإدارة العامة للتعليم بمحافظة الطائف,المرحلة الإبتدائية,حكومي,مكتب التعليم بغرب الطائف,بنات,14246,1990,16236
1446,2025,مكة المكرمة,الطائف,الإدارة العامة للتعليم بمحافظة الطائف,المرحلة الإبتدائية,حكومي,مكتب التعليم بغرب الطائف,بنين,6691,900,7591
1446,2025,مكة المكرمة,الطائف,الإدارة العامة للتعليم بمحافظة الطائف,المرحلة الإبتدائية,حكومي,مكتب التعليم بميسان,بنات,1875,110,1985
1446,2025,مكة المكرمة,الطائف,الإدارة العامة للتعليم بمحافظة الطائف,المرحلة الإبتدائية,حكومي,مكتب التعليم بميسان,بنين,679,39,718
1446,2025,مكة المكرمة,الطائف,الإدارة العامة للتعليم بمحافظة الطائف,المرحلة الإبتدائية,عالمي وأجنبي,مكتب التعليم بجنوب الطائف,بنات,101,12,113
1446,2025,مكة المكرمة,الطائف,الإدارة العامة للتعليم بمحافظة الطائف,المرحلة الإبتدائية,عالمي وأجنبي,مكتب التعليم برنية,بنات,12,4,16
1446,2025,مكة المكرمة,الطائف,الإدارة العامة للتعليم بمحافظة الطائف,المرحلة الإبتدائية,عالمي وأجنبي,مكتب التعليم برنية,بنين,0,0,0
1446,2025,مكة المكرمة,الطائف,الإدارة العامة للتعليم بمحافظة الطائف,المرحلة الإبتدائية,عالمي وأجنبي,مكتب التعليم بشرق الطائف,بنات,31,14,45
1446,2025,مكة المكرمة,الطائف,الإدارة العامة للتعليم بمحافظة الطائف,المرحلة الإبتدائية,عالمي وأجنبي,مكتب التعليم بشرق الطائف,بنين,81,527,608
1446,2025,مكة المكرمة,الطائف,الإدارة العامة للتعليم بمحافظة الطائف,المرحلة الإبتدائية,عالمي وأجنبي,مكتب التعليم بغرب الطائف,بنات,1055,681,1736
1446,2025,مكة المكرمة,الطائف,الإدارة العامة للتعليم بمحافظة الطائف,المرحلة الإبتدائية,عالمي وأجنبي,مكتب التعليم بغرب الطائف,بنين,426,341,767
1446,2025,مكة المكرمة,الطائف,الإدارة العامة للتعليم بمحافظة الطائف,المرحلة الثانوية,أهلي,مكتب التعليم بالخرمة,بنين,89,8,97
1446,2025,مكة المكرمة,الطائف,الإدارة العامة للتعليم بمحافظة الطائف,المرحلة الثانوية,أهلي,مكتب التعليم بتربة,بنين,45,6,51
1446,2025,مكة المكرمة,الطائف,الإدارة العامة للتعليم بمحافظة الطائف,المرحلة الثانوية,أهلي,مكتب التعليم بجنوب الطائف,بنات,139,2,141
1446,2025,مكة المكرمة,الطائف,الإدارة العامة للتعليم بمحافظة الطائف,المرحلة الثانوية,أهلي,مكتب التعليم بجنوب الطائف,بنين,367,8,375
1446,2025,مكة المكرمة,الطائف,الإدارة العامة للتعليم بمحافظة الطائف,المرحلة الثانوية,أهلي,مكتب التعليم برنية,بنين,77,5,82
1446,2025,مكة المكرمة,الطائف,الإدارة العامة للتعليم بمحافظة الطائف,المرحلة الثانوية,أهلي,مكتب التعليم بشرق الطائف,بنات,833,194,1027
1446,2025,مكة المكرمة,الطائف,الإدارة العامة للتعليم بمحافظة الطائف,المرحلة الثانوية,أهلي,مكتب التعليم بشرق الطائف,بنين,1427,267,1694
1446,2025,مكة المكرمة,الطائف,الإدارة العامة للتعليم بمحافظة الطائف,المرحلة الثانوية,أهلي,مكتب التعليم بشمال الطائف,بنات,322,3,325
