السنة ميلادي,السنة هجري,الإدارة العامة,اسم المدرسة,السلطة,المرحلة ,جنس المدرسة
2025,1446,المدينة المنورة,ثانويــة مدارس الحصان العالمية -ينبع,عالمي وأجنبي,المرحلة الثانوية,بنات
2025,1446,المدينة المنورة,ثانوية نخبة الغد العالمية (صفوف ملحقة),عالمي وأجنبي,المرحلة الثانوية,بنين
2025,1446,المدينة المنورة,جيل ينبع العالمية - ابتدائي,عالمي وأجنبي,المرحلة الإبتدائية,بنين
2025,1446,المدينة المنورة,جيل ينبع العالمية - متوسطة,عالمي وأجنبي,المرحلة المتوسطة,بنين
2025,1446,المدينة المنورة,رضوى العالمية - ابتدائي -المنهج الهندي,عالمي وأجنبي,المرحلة الإبتدائية,بنين
2025,1446,المدينة المنورة,رضوى العالمية - ثانوي - المنهج الهندي,عالمي وأجنبي,المرحلة الثانوية,بنين
2025,1446,المدينة المنورة,رضـوى العالمية - متوسط - المنهج الهندي,عالمي وأجنبي,المرحلة المتوسطة,بنين
2025,1446,المدينة المنورة,روضة الأطفال النموذجية الدولية الأهلية,عالمي وأجنبي,رياض الأطفال,بنات
2025,1446,المدينة المنورة,روضة الجيل الجديد العالمية ( امريكي ),عالمي وأجنبي,رياض الأطفال,بنات
2025,1446,المدينة المنورة,روضة الجيل الجديد العالمية ( بريطاني ),عالمي وأجنبي,رياض الأطفال,بنات
2025,1446,المدينة المنورة,روضة الفارس العالمية,عالمي وأجنبي,رياض الأطفال,بنات
2025,1446,المدينة المنورة,روضة مدارس الملك عبدالعزيز النموذجية القسم الدولي,عالمي وأجنبي,رياض الأطفال,بنات
2025,1446,المدينة المنورة,شذا الطفل العالمية,عالمي وأجنبي,رياض الأطفال,بنات
2025,1446,المدينة المنورة,شذا الطفل العالمية - فصول ملحقة,عالمي وأجنبي,المرحلة الإبتدائية,بنات
2025,1446,المدينة المنورة,شركة المدارس المتقدمة - دبلوما - المرحلة الإبتدائية,عالمي وأجنبي,المرحلة الإبتدائية,بنات
2025,1446,المدينة المنورة,شركة المدارس المتقدمة - دبلوما - رياض الأطفال,عالمي وأجنبي,رياض الأطفال,بنات
2025,1446,المدينة المنورة,شركة مدارس الخندق الأهلية - المنهج البريطاني- ابتدائي-برنامج دولي,عالمي وأجنبي,المرحلة الإبتدائية,بنات
2025,1446,المدينة المنورة,شركة مدارس الخندق الأهلية - المنهج البريطاني - متوسط-برنامج دولي,عالمي وأجنبي,المرحلة المتوسطة,بنات
2025,1446,المدينة المنورة,شركة مدارس الخندق الأهلية -المنهج البريطاني- ثانوي-برنامج دولي,عالمي وأجنبي,المرحلة الثانوية,بنات
2025,1446,المدينة المنورة,شركة مدارس الخندق الأهلية -المنهج البريطاني -  رياض أطفال-برنامج دولي,عالمي وأجنبي,رياض الأطفال,بنات
2025,1446,المدينة المنورة,قدرات الاجيال للتعليم .فصول ملحقه القسم الدولى,عالمي وأجنبي,المرحلة الإبتدائية,بنات
2025,1446,المدينة المنورة,متوسة اجيال ينبع (مسار مصري-بنات ),عالمي وأجنبي,المرحلة المتوسطة,بنات
2025,1446,المدينة المنورة,متوسطة اجيال ينبع (مسار مصري),عالمي وأجنبي,المرحلة المتوسطة,بنين
2025,1446,المدينة المنورة,متوسطة الجيل الجديد العالمية ( امريكي ),عالمي وأجنبي,المرحلة المتوسطة,بنات
2025,1446,المدينة المنورة,متوسطة الجيل الجديد العالمية ( امريكي),عالمي وأجنبي,المرحلة المتوسطة,بنين
2025,1446,المدينة المنورة,متوسطة الجيل الجديد العالمية ( بريطاني ),عالمي وأجنبي,المرحلة المتوسطة,بنين
2025,1446,المدينة المنورة,متوسطة الجيل الجديد العالمية ( بريطاني ),عالمي وأجنبي,المرحلة المتوسطة,بنات
2025,1446,المدينة المنورة,متوسطة رضوى العالمية - المنهج الأمريكي,عالمي وأجنبي,المرحلة المتوسطة,بنين
2025,1446,المدينة المنورة,متوسطة مدارس الحصان العالمية المتوسطة (فرع ينبع),عالمي وأجنبي,المرحلة المتوسطة,بنين
2025,1446,المدينة المنورة,متوسطة نبع المعرفة الاهلية ( برنامج دولي ),عالمي وأجنبي,المرحلة المتوسطة,بنين
2025,1446,المدينة المنورة,مدارس أجيال الحديثة الأهلية -مسار بريطاني - المرحلة الإبتدائية,عالمي وأجنبي,المرحلة الإبتدائية,بنين
2025,1446,المدينة المنورة,مدارس أجيال الحديثة الأهلية -مسار بريطاني - المرحلة المتوسطة,عالمي وأجنبي,المرحلة المتوسطة,بنين
2025,1446,المدينة المنورة,مدارس أجيال الحديثة الأهلية -مسار بريطاني - رياض أطفال,عالمي وأجنبي,رياض الأطفال,بنات
2025,1446,المدينة المنورة,مدارس أجيال الحديثة الأهلية -مسار بريطاني بنات - المرحلة الإبتدائية,عالمي وأجنبي,المرحلة الإبتدائية,بنات
2025,1446,المدينة المنورة,مدارس أجيال الحديثة الأهلية -مسار بريطاني بنات - المرحلة المتوسطة,عالمي وأجنبي,المرحلة المتوسطة,بنات
2025,1446,المدينة المنورة,مدارس الأبرار الحديثة - المسار المصري - المرحلة الابتدائية,عالمي وأجنبي,المرحلة الإبتدائية,بنات
2025,1446,المدينة المنورة,مدارس الأبرار الحديثة - المسار المصري - المرحلة الثانوية,عالمي وأجنبي,المرحلة الثانوية,بنات
2025,1446,المدينة المنورة,مدارس الأبرار الحديثة - المسار المصري - المرحلة المتوسطة,عالمي وأجنبي,المرحلة المتوسطة,بنات
2025,1446,المدينة المنورة,مدارس الأبرار الحديثة - المسار المصري - رياض أطفال-,عالمي وأجنبي,رياض الأطفال,بنات
2025,1446,المدينة المنورة,مدارس الابرار الحديثة الاهلية - المسار المصري - المرحلة الإبتدائية,عالمي وأجنبي,المرحلة الإبتدائية,بنين
2025,1446,المدينة المنورة,مدارس الابرار الحديثة الاهلية - المسار المصري - المرحلة المتوسطة,عالمي وأجنبي,المرحلة المتوسطة,بنين
2025,1446,المدينة المنورة,مدارس الحصان العالمية / المتوسطة للبنات - ينبع,عالمي وأجنبي,المرحلة المتوسطة,بنات
2025,1446,المدينة المنورة,مدارس الحصان العالمية/رياض اطفال-ينبع,عالمي وأجنبي,رياض الأطفال,بنات
2025,1446,المدينة المنورة,مدارس الحياة الأهلية - المسار المصري - المرحلة الثانوية,عالمي وأجنبي,المرحلة الثانوية,بنات
2025,1446,المدينة المنورة,مدارس الحياة الأهلية - المسار المصري - المرحلة المتوسطة,عالمي وأجنبي,المرحلة المتوسطة,بنات
2025,1446,المدينة المنورة,مدارس الحياة الأهلية - المسار المصري - رياض أطفال,عالمي وأجنبي,رياض الأطفال,بنات
2025,1446,المدينة المنورة,مدارس الخندق - النظام الدولي -  المرحلة الثانوية-برنامج دولي,عالمي وأجنبي,المرحلة الثانوية,بنين
2025,1446,المدينة المنورة,مدارس الخندق - النظام الدولي - المرحلة الابتدائية-برنامج دولي,عالمي وأجنبي,المرحلة الإبتدائية,بنين
2025,1446,المدينة المنورة,مدارس الخندق - النظام الدولي - المرحلة المتوسطة-برنامج دولي,عالمي وأجنبي,المرحلة المتوسطة,بنين
